regulator_symbol,regulator_id,target_symbol,target_id,database,evidence,confidence
SPI1,6688,C12orf10,60314,ensembl,Predicted,Low
SPI1,6688,C11orf65,160140,ensembl,Predicted,Low
SPI1,6688,C11orf42,160298,ensembl,Predicted,Low
SPI1,6688,C11orf41,25758,ensembl,Predicted,Low
SPI1,6688,C11orf24,53838,ensembl,Predicted,Low
SPI1,6688,C10orf140,387640,ensembl,Predicted,Low
SPI1,6688,C10orf128,170371,ensembl,Predicted,Low
SPI1,6688,BZW1,9689,ensembl,Predicted,Low
SPI1,6688,BZRAP1,9256,ensembl,Predicted,Low
SPI1,6688,BTBD10,84280,ensembl,Predicted,Low
SPI1,6688,BROX,148362,ensembl,Predicted,Low
SPI1,6688,BRCA1,672,ensembl,Predicted,Low
SPI1,6688,BOLA2B,654483,ensembl,Predicted,Low
SPI1,6688,BOLA2,552900,ensembl,Predicted,Low
SPI1,6688,BOD1,91272,ensembl,Predicted,Low
SPI1,6688,BMI1,648,ensembl,Predicted,Low
SPI1,6688,BMF,90427,ensembl,Predicted,Low
SPI1,6688,BIRC3,330,ensembl,Predicted,Low
SPI1,6688,BIN2,51411,ensembl,Predicted,Low
SPI1,6688,BID,637,ensembl,Predicted,Low
SPI1,6688,BCL9L,283149,ensembl,Predicted,Low
SPI1,6688,BCL7B,9275,ensembl,Predicted,Low
SPI1,6688,BCL2A1,597,ensembl,Predicted,Low
SPI1,6688,BCAT1,586,ensembl,Predicted,Low
SPI1,6688,BBX,56987,ensembl,Predicted,Low
SPI1,6688,BBIP1,92482,ensembl,Predicted,Low
SPI1,6688,BANP,54971,ensembl,Predicted,Low
SPI1,6688,BANF1,8815,ensembl,Predicted,Low
SPI1,6688,BAG6,7917,ensembl,Predicted,Low
SPI1,6688,AXDND1,126859,ensembl,Predicted,Low
SPI1,6688,AVPR2,554,ensembl,Predicted,Low
SPI1,6688,ATXN7L1,222255,ensembl,Predicted,Low
SPI1,6688,ATP6V1G3,127124,ensembl,Predicted,Low
SPI1,6688,ATP6V1G2-DDX39B,100532737,ensembl,Predicted,Low
SPI1,6688,ATP6V1G2,534,ensembl,Predicted,Low
SPI1,6688,ATP6V1D,51382,ensembl,Predicted,Low
SPI1,6688,ATP6V1B2,526,ensembl,Predicted,Low
SPI1,6688,ATP6V0D1,9114,ensembl,Predicted,Low
SPI1,6688,ATP5J,522,ensembl,Predicted,Low
SPI1,6688,ATP2C1,27032,ensembl,Predicted,Low
SPI1,6688,ATP1A1,476,ensembl,Predicted,Low
SPI1,6688,ATG5,9474,ensembl,Predicted,Low
SPI1,6688,ATF7IP2,80063,ensembl,Predicted,Low
SPI1,6688,ATAD2B,54454,ensembl,Predicted,Low
SPI1,6688,ASXL2,55252,ensembl,Predicted,Low
SPI1,6688,ASUN,55726,ensembl,Predicted,Low
SPI1,6688,ASPHD2,57168,ensembl,Predicted,Low
SPI1,6688,ASCC1,51008,ensembl,Predicted,Low
SPI1,6688,ASB7,140460,ensembl,Predicted,Low
SPI1,6688,ARPP21,10777,ensembl,Predicted,Low
SPI1,6688,ARPP19,10776,ensembl,Predicted,Low
SPI1,6688,ARPC5,10092,ensembl,Predicted,Low
SPI1,6688,ARPC4-TTLL3,100526693,ensembl,Predicted,Low
SPI1,6688,ARPC4,10093,ensembl,Predicted,Low
SPI1,6688,ARPC3,10094,ensembl,Predicted,Low
SPI1,6688,ARPC2,10109,ensembl,Predicted,Low
SPI1,6688,ARMCX4,100131755,ensembl,Predicted,Low
SPI1,6688,ARL6IP1,23204,ensembl,Predicted,Low
SPI1,6688,ARL5B,221079,ensembl,Predicted,Low
SPI1,6688,ARL2BP,23568,ensembl,Predicted,Low
SPI1,6688,ARL10,285598,ensembl,Predicted,Low
SPI1,6688,ARID4B,51742,ensembl,Predicted,Low
SPI1,6688,ARID3B,10620,ensembl,Predicted,Low
SPI1,6688,ARHGAP9,64333,ensembl,Predicted,Low
SPI1,6688,ARHGAP4,393,ensembl,Predicted,Low
SPI1,6688,ARHGAP31,57514,ensembl,Predicted,Low
SPI1,6688,ARHGAP30,257106,ensembl,Predicted,Low
SPI1,6688,ARHGAP27,201176,ensembl,Predicted,Low
SPI1,6688,ARHGAP22,58504,ensembl,Predicted,Low
SPI1,6688,ARHGAP12,94134,ensembl,Predicted,Low
SPI1,6688,ARGLU1,55082,ensembl,Predicted,Low
SPI1,6688,ARFRP1,10139,ensembl,Predicted,Low
SPI1,6688,ARFIP2,23647,ensembl,Predicted,Low
SPI1,6688,ARF6,382,ensembl,Predicted,Low
SPI1,6688,ARAP1,116985,ensembl,Predicted,Low
SPI1,6688,APPL2,55198,ensembl,Predicted,Low
SPI1,6688,APOC2,344,ensembl,Predicted,Low
SPI1,6688,APOBR,55911,ensembl,Predicted,Low
SPI1,6688,APOBEC3G,60489,ensembl,Predicted,Low
SPI1,6688,APOBEC3D,140564,ensembl,Predicted,Low
SPI1,6688,APOBEC3B,9582,ensembl,Predicted,Low
SPI1,6688,APOA2,336,ensembl,Predicted,Low
SPI1,6688,APH1A,51107,ensembl,Predicted,Low
SPI1,6688,APEX2,27301,ensembl,Predicted,Low
SPI1,6688,AP4M1,9179,ensembl,Predicted,Low
SPI1,6688,AP4E1,23431,ensembl,Predicted,Low
SPI1,6688,AP4B1,10717,ensembl,Predicted,Low
SPI1,6688,AP3S1,1176,ensembl,Predicted,Low
SPI1,6688,AP2A1,160,ensembl,Predicted,Low
SPI1,6688,AP1B1,162,ensembl,Predicted,Low
SPI1,6688,AOAH,313,ensembl,Predicted,Low
SPI1,6688,ANXA5,308,ensembl,Predicted,Low
SPI1,6688,ANTXR2,118429,ensembl,Predicted,Low
SPI1,6688,ANP32B,10541,ensembl,Predicted,Low
SPI1,6688,ANKRD33B,651746,ensembl,Predicted,Low
SPI1,6688,ANKRD24,170961,ensembl,Predicted,Low
SPI1,6688,ANKRD13A,88455,ensembl,Predicted,Low
SPI1,6688,ANKHD1-EIF4EBP3,404734,ensembl,Predicted,Low
SPI1,6688,ANKHD1,54882,ensembl,Predicted,Low
SPI1,6688,ANG,283,ensembl,Predicted,Low
SPI1,6688,ANAPC10,10393,ensembl,Predicted,Low
SPI1,6688,ANAPC1,64682,ensembl,Predicted,Low
SPI1,6688,AMPD3,272,ensembl,Predicted,Low
SPI1,6688,AMMECR1,9949,ensembl,Predicted,Low
SPI1,6688,AMICA1,120425,ensembl,Predicted,Low
SPI1,6688,AMBN,258,ensembl,Predicted,Low
SPI1,6688,ALOX5AP,241,ensembl,Predicted,Low
SPI1,6688,ALOX12B,242,ensembl,Predicted,Low
SPI1,6688,ALG9,79796,ensembl,Predicted,Low
SPI1,6688,AKR7A2,8574,ensembl,Predicted,Low
SPI1,6688,AKAP5,9495,ensembl,Predicted,Low
SPI1,6688,AKAP11,11215,ensembl,Predicted,Low
SPI1,6688,AK8,158067,ensembl,Predicted,Low
SPI1,6688,AIP,9049,ensembl,Predicted,Low
SPI1,6688,AIF1,199,ensembl,Predicted,Low
SPI1,6688,AIDA,64853,ensembl,Predicted,Low
SPI1,6688,AHCYL2,23382,ensembl,Predicted,Low
SPI1,6688,AGPAT4,56895,ensembl,Predicted,Low
SPI1,6688,AGK,55750,ensembl,Predicted,Low
SPI1,6688,AGA,175,ensembl,Predicted,Low
SPI1,6688,AFTPH,54812,ensembl,Predicted,Low
SPI1,6688,ADRBK2,157,ensembl,Predicted,Low
SPI1,6688,ADORA3,140,ensembl,Predicted,Low
SPI1,6688,ADNP2,22850,ensembl,Predicted,Low
SPI1,6688,ADGB,79747,ensembl,Predicted,Low
SPI1,6688,ADAT3,113179,ensembl,Predicted,Low
SPI1,6688,ADARB2,105,ensembl,Predicted,Low
SPI1,6688,ACYP2,98,ensembl,Predicted,Low
SPI1,6688,ACVRL1,94,ensembl,Predicted,Low
SPI1,6688,ACTR3,10096,ensembl,Predicted,Low
SPI1,6688,ACTR2,10097,ensembl,Predicted,Low
SPI1,6688,ACSL5,51703,ensembl,Predicted,Low
SPI1,6688,ACOXL,55289,ensembl,Predicted,Low
SPI1,6688,ACOT9,23597,ensembl,Predicted,Low
SPI1,6688,ACN9,57001,ensembl,Predicted,Low
SPI1,6688,ACBD5,91452,ensembl,Predicted,Low
SPI1,6688,ACAA2,10449,ensembl,Predicted,Low
SPI1,6688,ABCC3,8714,ensembl,Predicted,Low
SPI1,6688,ABCA7,10347,ensembl,Predicted,Low
SPI1,6688,ATF1,466,hprd,Predicted,Low
SPI1,6688,CEBPA,1050,hprd,Predicted,Low
SPI1,6688,CEBPB,1051,hprd,Predicted,Low
SPI1,6688,CEBPD,1052,hprd,Predicted,Low
SPI1,6688,CEBPE,1053,hprd,Predicted,Low
SPI1,6688,CREBBP,1387,hprd,Predicted,Low
SPI1,6688,CREM,1390,hprd,Predicted,Low
SPI1,6688,DNMT3A,1788,hprd,Predicted,Low
SPI1,6688,DNMT3B,1789,hprd,Predicted,Low
SPI1,6688,ERG,2078,hprd,Predicted,Low
SPI1,6688,FUS,2521,hprd,Predicted,Low
SPI1,6688,GATA1,2623,hprd,Predicted,Low
SPI1,6688,GATA2,2624,hprd,Predicted,Low
SPI1,6688,HOXA10,3206,hprd,Predicted,Low
SPI1,6688,IRF4,3662,hprd,Predicted,Low
SPI1,6688,IRF8,3394,hprd,Predicted,Low
SPI1,6688,JUN,3725,hprd,Predicted,Low
SPI1,6688,KAT6A,7994,hprd,Predicted,Low
SPI1,6688,MITF,4286,hprd,Predicted,Low
SPI1,6688,NFATC1,4772,hprd,Predicted,Low
SPI1,6688,NFKB1,4790,hprd,Predicted,Low
SPI1,6688,NONO,4841,hprd,Predicted,Low
SPI1,6688,PIP,5304,hprd,Predicted,Low
SPI1,6688,RB1,5925,hprd,Predicted,Low
SPI1,6688,SPIB,6689,hprd,Predicted,Low
SPI1,6688,SSRP1,6749,hprd,Predicted,Low
SPI1,6688,TBP,6908,hprd,Predicted,Low
SPI1,6688,hsa-miR-99a-5p,MIMAT0000097,ensembl,Predicted,Low
SPI1,6688,hsa-miR-99a-3p,MIMAT0004511,ensembl,Predicted,Low
SPI1,6688,hsa-miR-941,MIMAT0004984,ensembl,Predicted,Low
SPI1,6688,hsa-miR-889,MIMAT0004921,ensembl,Predicted,Low
SPI1,6688,hsa-miR-875-5p,MIMAT0004922,ensembl,Predicted,Low
SPI1,6688,hsa-miR-875-3p,MIMAT0004923,ensembl,Predicted,Low
SPI1,6688,hsa-miR-770-5p,MIMAT0003948,ensembl,Predicted,Low
SPI1,6688,hsa-miR-769-5p,MIMAT0003886,ensembl,Predicted,Low
SPI1,6688,hsa-miR-769-3p,MIMAT0003887,ensembl,Predicted,Low
SPI1,6688,hsa-miR-766-5p,MIMAT0022714,ensembl,Predicted,Low
SPI1,6688,hsa-miR-766-3p,MIMAT0003888,ensembl,Predicted,Low
SPI1,6688,hsa-miR-764,MIMAT0010367,ensembl,Predicted,Low
SPI1,6688,hsa-miR-761,MIMAT0010364,ensembl,Predicted,Low
SPI1,6688,hsa-miR-759,MIMAT0010497,ensembl,Predicted,Low
SPI1,6688,hsa-miR-758,MIMAT0003879,ensembl,Predicted,Low
SPI1,6688,hsa-miR-718,MIMAT0012735,ensembl,Predicted,Low
SPI1,6688,hsa-miR-711,MIMAT0012734,ensembl,Predicted,Low
SPI1,6688,hsa-miR-7-5p,MIMAT0000252,ensembl,Predicted,Low
SPI1,6688,hsa-miR-7-1-3p,MIMAT0004553,ensembl,Predicted,Low
SPI1,6688,hsa-miR-671-5p,MIMAT0003880,ensembl,Predicted,Low
SPI1,6688,hsa-miR-671-3p,MIMAT0004819,ensembl,Predicted,Low
SPI1,6688,hsa-miR-659-5p,MIMAT0022710,ensembl,Predicted,Low
SPI1,6688,hsa-miR-659-3p,MIMAT0003337,ensembl,Predicted,Low
SPI1,6688,hsa-miR-658,MIMAT0003336,ensembl,Predicted,Low
SPI1,6688,hsa-miR-655,MIMAT0003331,ensembl,Predicted,Low
SPI1,6688,hsa-miR-644a,MIMAT0003314,ensembl,Predicted,Low
SPI1,6688,hsa-miR-636,MIMAT0003306,ensembl,Predicted,Low
SPI1,6688,hsa-miR-634,MIMAT0003304,ensembl,Predicted,Low
SPI1,6688,hsa-miR-630,MIMAT0003299,ensembl,Predicted,Low
SPI1,6688,hsa-miR-627,MIMAT0003296,ensembl,Predicted,Low
SPI1,6688,hsa-miR-626,MIMAT0003295,ensembl,Predicted,Low
SPI1,6688,hsa-miR-625-5p,MIMAT0003294,ensembl,Predicted,Low
SPI1,6688,hsa-miR-625-3p,MIMAT0004808,ensembl,Predicted,Low
SPI1,6688,hsa-miR-623,MIMAT0003292,ensembl,Predicted,Low
SPI1,6688,hsa-miR-621,MIMAT0003290,ensembl,Predicted,Low
SPI1,6688,hsa-miR-614,MIMAT0003282,ensembl,Predicted,Low
SPI1,6688,hsa-miR-609,MIMAT0003277,ensembl,Predicted,Low
SPI1,6688,hsa-miR-599,MIMAT0003267,ensembl,Predicted,Low
SPI1,6688,hsa-miR-598,MIMAT0003266,ensembl,Predicted,Low
SPI1,6688,hsa-miR-597,MIMAT0003265,ensembl,Predicted,Low
SPI1,6688,hsa-miR-595,MIMAT0003263,ensembl,Predicted,Low
SPI1,6688,hsa-miR-592,MIMAT0003260,ensembl,Predicted,Low
SPI1,6688,hsa-miR-590-5p,MIMAT0003258,ensembl,Predicted,Low
SPI1,6688,hsa-miR-590-3p,MIMAT0004801,ensembl,Predicted,Low
SPI1,6688,hsa-miR-589-5p,MIMAT0004799,ensembl,Predicted,Low
SPI1,6688,hsa-miR-589-3p,MIMAT0003256,ensembl,Predicted,Low
SPI1,6688,hsa-miR-583,MIMAT0003248,ensembl,Predicted,Low
SPI1,6688,hsa-miR-581,MIMAT0003246,ensembl,Predicted,Low
SPI1,6688,hsa-miR-580,MIMAT0003245,ensembl,Predicted,Low
SPI1,6688,hsa-miR-579,MIMAT0003244,ensembl,Predicted,Low
SPI1,6688,hsa-miR-572,MIMAT0003237,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5700,MIMAT0022493,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5697,MIMAT0022490,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5695,MIMAT0022488,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5693,MIMAT0022486,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5692c,MIMAT0022476,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5692b,MIMAT0022497,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5690,MIMAT0022482,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5688,MIMAT0022479,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5687,MIMAT0022478,ensembl,Predicted,Low
SPI1,6688,hsa-miR-566,MIMAT0003230,ensembl,Predicted,Low
SPI1,6688,hsa-miR-559,MIMAT0003223,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5586-5p,MIMAT0022287,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5586-3p,MIMAT0022288,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5584-5p,MIMAT0022283,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5584-3p,MIMAT0022284,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5583-5p,MIMAT0022281,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5583-3p,MIMAT0022282,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5582-5p,MIMAT0022279,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5582-3p,MIMAT0022280,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5581-5p,MIMAT0022275,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5581-3p,MIMAT0022276,ensembl,Predicted,Low
SPI1,6688,hsa-miR-558,MIMAT0003222,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5579-5p,MIMAT0022269,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5579-3p,MIMAT0022270,ensembl,Predicted,Low
SPI1,6688,hsa-miR-553,MIMAT0003216,ensembl,Predicted,Low
SPI1,6688,hsa-miR-552,MIMAT0003215,ensembl,Predicted,Low
SPI1,6688,hsa-miR-551a,MIMAT0003214,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548x-5p,MIMAT0022733,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548x-3p,MIMAT0015081,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548s,MIMAT0014987,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548q,MIMAT0011163,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548l,MIMAT0005889,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548k,MIMAT0005882,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548j,MIMAT0005875,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548h-5p,MIMAT0005928,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548f,MIMAT0005895,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548c-5p,MIMAT0004806,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548c-3p,MIMAT0003285,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548ax,MIMAT0022474,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548av-5p,MIMAT0022303,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548av-3p,MIMAT0022304,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548as-5p,MIMAT0022267,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548as-3p,MIMAT0022268,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548ap-5p,MIMAT0021037,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548ap-3p,MIMAT0021038,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548ag,MIMAT0018969,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548ad,MIMAT0018946,ensembl,Predicted,Low
SPI1,6688,hsa-miR-548aa,MIMAT0018447,ensembl,Predicted,Low
SPI1,6688,hsa-miR-545-5p,MIMAT0004785,ensembl,Predicted,Low
SPI1,6688,hsa-miR-545-3p,MIMAT0003165,ensembl,Predicted,Low
SPI1,6688,hsa-miR-544a,MIMAT0003164,ensembl,Predicted,Low
SPI1,6688,hsa-miR-542-5p,MIMAT0003340,ensembl,Predicted,Low
SPI1,6688,hsa-miR-542-3p,MIMAT0003389,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5197-5p,MIMAT0021130,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5197-3p,MIMAT0021131,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5193,MIMAT0021124,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5191,MIMAT0021122,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5190,MIMAT0021121,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5187-5p,MIMAT0021117,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5187-3p,MIMAT0021118,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5096,MIMAT0020603,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5094,MIMAT0021086,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5007-5p,MIMAT0021035,ensembl,Predicted,Low
SPI1,6688,hsa-miR-5007-3p,MIMAT0021036,ensembl,Predicted,Low
SPI1,6688,hsa-miR-499a-5p,MIMAT0019897,ensembl,Predicted,Low
SPI1,6688,hsa-miR-499a-3p,MIMAT0019898,ensembl,Predicted,Low
SPI1,6688,hsa-miR-497-5p,MIMAT0002820,ensembl,Predicted,Low
SPI1,6688,hsa-miR-497-3p,MIMAT0004768,ensembl,Predicted,Low
SPI1,6688,hsa-miR-494,MIMAT0002816,ensembl,Predicted,Low
SPI1,6688,hsa-miR-491-5p,MIMAT0002807,ensembl,Predicted,Low
SPI1,6688,hsa-miR-491-3p,MIMAT0004765,ensembl,Predicted,Low
SPI1,6688,hsa-miR-487a,MIMAT0002178,ensembl,Predicted,Low
SPI1,6688,hsa-miR-486-5p,MIMAT0002177,ensembl,Predicted,Low
SPI1,6688,hsa-miR-486-3p,MIMAT0004762,ensembl,Predicted,Low
SPI1,6688,hsa-miR-484,MIMAT0002174,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4802-5p,MIMAT0019981,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4802-3p,MIMAT0019982,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4799-5p,MIMAT0019976,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4799-3p,MIMAT0019977,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4795-5p,MIMAT0019968,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4795-3p,MIMAT0019969,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4792,MIMAT0019964,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4790-5p,MIMAT0019961,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4790-3p,MIMAT0019962,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4783-5p,MIMAT0019946,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4783-3p,MIMAT0019947,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4780,MIMAT0019939,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4779,MIMAT0019938,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4769-5p,MIMAT0019922,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4769-3p,MIMAT0019923,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4768-5p,MIMAT0019920,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4768-3p,MIMAT0019921,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4765,MIMAT0019916,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4763-5p,MIMAT0019912,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4763-3p,MIMAT0019913,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4760-5p,MIMAT0019906,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4760-3p,MIMAT0019907,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4759,MIMAT0019905,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4757-5p,MIMAT0019901,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4757-3p,MIMAT0019902,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4753-5p,MIMAT0019890,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4753-3p,MIMAT0019891,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4751,MIMAT0019888,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4750,MIMAT0019887,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4741,MIMAT0019871,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4736,MIMAT0019862,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4734,MIMAT0019859,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4732-5p,MIMAT0019855,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4732-3p,MIMAT0019856,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4730,MIMAT0019852,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4729,MIMAT0019851,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4728-5p,MIMAT0019849,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4728-3p,MIMAT0019850,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4721,MIMAT0019835,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4717-5p,MIMAT0019829,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4717-3p,MIMAT0019830,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4713-5p,MIMAT0019820,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4713-3p,MIMAT0019821,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4709-5p,MIMAT0019811,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4709-3p,MIMAT0019812,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4707-5p,MIMAT0019807,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4707-3p,MIMAT0019808,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4706,MIMAT0019806,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4705,MIMAT0019805,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4704-5p,MIMAT0019803,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4704-3p,MIMAT0019804,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4703-5p,MIMAT0019801,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4703-3p,MIMAT0019802,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4697-5p,MIMAT0019791,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4697-3p,MIMAT0019792,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4692,MIMAT0019783,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4691-5p,MIMAT0019781,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4691-3p,MIMAT0019782,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4687-5p,MIMAT0019774,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4687-3p,MIMAT0019775,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4682,MIMAT0019767,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4674,MIMAT0019756,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4662b,MIMAT0019736,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4660,MIMAT0019728,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4659b-5p,MIMAT0019733,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4659b-3p,MIMAT0019734,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4657,MIMAT0019724,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4651,MIMAT0019715,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4650-5p,MIMAT0019713,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4650-3p,MIMAT0019714,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4649-5p,MIMAT0019711,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4649-3p,MIMAT0019712,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4647,MIMAT0019709,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4646-5p,MIMAT0019707,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4646-3p,MIMAT0019708,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4643,MIMAT0019703,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4641,MIMAT0019701,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4639-5p,MIMAT0019697,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4639-3p,MIMAT0019698,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4636,MIMAT0019693,ensembl,Predicted,Low
SPI1,6688,hsa-miR-455-5p,MIMAT0003150,ensembl,Predicted,Low
SPI1,6688,hsa-miR-455-3p,MIMAT0004784,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4540,MIMAT0019083,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4536-5p,MIMAT0019078,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4536-3p,MIMAT0020959,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4534,MIMAT0019073,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4530,MIMAT0019069,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4524a-5p,MIMAT0019062,ensembl,Predicted,Low
SPI1,6688,hsa-miR-4524a-3p,MIMAT0019063,ensembl,Predicted,Low
SPI1,6688,hsa-miR-451b,MIMAT0019840,ensembl,Predicted,Low
SPI1,6688,hsa-miR-451a,MIMAT0001631,ensembl,Predicted,Low
